age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,target,age_group,balance_group,day_group,duration_group,campaign_group,quarter
50,technician,married,secondary,no,423,no,no,telephone,7,204,4,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q3
42,other,married,tertiary,no,-1781,yes,yes,cellular,7,197,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q3
31,technician,married,secondary,no,-556,yes,no,cellular,7,115,2,0,"(24, 34]","(-10000, 0]","(0, 10]","(60, 120]","(1, 2]",q3
45,technician,married,secondary,no,983,yes,no,cellular,7,155,2,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q3
55,other,married,tertiary,no,4235,no,no,cellular,7,973,4,0,"(45, 59]","(3000, 5000]","(0, 10]","(900, 1200]","(2, 4]",q3
46,other,married,primary,no,1175,no,no,cellular,7,181,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(1, 2]",q3
35,technician,single,secondary,no,176,no,no,cellular,7,77,2,0,"(34, 45]","(100, 200]","(0, 10]","(60, 120]","(1, 2]",q3
53,blue-collar,married,primary,no,787,yes,yes,cellular,7,119,2,0,"(45, 59]","(500, 1000]","(0, 10]","(60, 120]","(1, 2]",q3
32,technician,married,secondary,no,150,no,yes,cellular,7,231,2,0,"(24, 34]","(100, 200]","(0, 10]","(120, 240]","(1, 2]",q3
33,technician,married,tertiary,no,35,no,no,cellular,7,346,4,0,"(24, 34]","(0, 100]","(0, 10]","(240, 360]","(2, 4]",q3
45,other,married,primary,no,1288,no,no,cellular,7,399,6,0,"(34, 45]","(1000, 3000]","(0, 10]","(360, 600]","(4, 6]",q3
56,blue-collar,married,secondary,no,317,no,no,cellular,7,112,7,0,"(45, 59]","(200, 500]","(0, 10]","(60, 120]","(6, 10]",q3
45,technician,married,tertiary,no,970,no,no,cellular,7,216,4,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(2, 4]",q3
32,technician,single,secondary,no,-23,no,yes,cellular,7,152,5,0,"(24, 34]","(-10000, 0]","(0, 10]","(120, 240]","(4, 6]",q3
34,other,married,secondary,no,1969,no,no,cellular,7,252,4,0,"(24, 34]","(1000, 3000]","(0, 10]","(240, 360]","(2, 4]",q3
37,management,single,tertiary,no,200,no,no,cellular,7,259,4,0,"(34, 45]","(100, 200]","(0, 10]","(240, 360]","(2, 4]",q3
40,technician,married,secondary,no,998,no,no,cellular,7,133,7,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(6, 10]",q3
56,technician,married,secondary,no,1093,no,no,cellular,7,89,4,0,"(45, 59]","(1000, 3000]","(0, 10]","(60, 120]","(2, 4]",q3
51,management,married,tertiary,no,15904,no,no,cellular,7,504,4,0,"(45, 59]","(10000, 200000]","(0, 10]","(360, 600]","(2, 4]",q3
45,blue-collar,married,secondary,no,1583,yes,no,cellular,7,84,7,0,"(34, 45]","(1000, 3000]","(0, 10]","(60, 120]","(6, 10]",q3
35,other,married,tertiary,no,753,no,no,cellular,7,187,4,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(2, 4]",q3
38,management,divorced,tertiary,no,112,yes,no,cellular,7,266,4,0,"(34, 45]","(100, 200]","(0, 10]","(240, 360]","(2, 4]",q3
36,management,married,tertiary,no,812,no,no,cellular,7,99,4,0,"(34, 45]","(500, 1000]","(0, 10]","(60, 120]","(2, 4]",q3
50,other,married,primary,no,152,no,no,cellular,7,107,4,0,"(45, 59]","(100, 200]","(0, 10]","(60, 120]","(2, 4]",q3
52,blue-collar,married,primary,no,1515,no,no,cellular,7,20,4,0,"(45, 59]","(1000, 3000]","(0, 10]","(0, 60]","(2, 4]",q3
45,blue-collar,married,secondary,no,9680,no,no,cellular,7,89,4,0,"(34, 45]","(5000, 10000]","(0, 10]","(60, 120]","(2, 4]",q3
30,management,married,tertiary,no,3330,no,no,cellular,7,109,6,0,"(24, 34]","(3000, 5000]","(0, 10]","(60, 120]","(4, 6]",q3
51,blue-collar,married,primary,no,0,no,no,cellular,7,228,6,0,"(45, 59]","(-10000, 0]","(0, 10]","(120, 240]","(4, 6]",q3
48,admin,married,secondary,no,1403,no,no,cellular,7,76,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(60, 120]","(1, 2]",q3
39,management,married,tertiary,no,2666,no,no,cellular,7,96,2,0,"(34, 45]","(1000, 3000]","(0, 10]","(60, 120]","(1, 2]",q3
45,other,married,tertiary,no,169,no,no,cellular,7,391,4,0,"(34, 45]","(100, 200]","(0, 10]","(360, 600]","(2, 4]",q3
32,management,single,tertiary,no,4291,no,no,cellular,7,1321,9,1,"(24, 34]","(3000, 5000]","(0, 10]","(1200, 5000]","(6, 10]",q3
57,technician,married,tertiary,no,6822,no,no,cellular,7,797,2,1,"(45, 59]","(5000, 10000]","(0, 10]","(600, 900]","(1, 2]",q3
50,blue-collar,married,secondary,no,1176,no,no,cellular,7,281,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(240, 360]","(1, 2]",q3
30,technician,single,secondary,yes,1,no,no,cellular,7,407,4,0,"(24, 34]","(0, 100]","(0, 10]","(360, 600]","(2, 4]",q3
36,technician,married,secondary,no,0,no,no,cellular,7,171,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q3
49,blue-collar,married,primary,no,0,yes,no,cellular,7,76,3,0,"(45, 59]","(-10000, 0]","(0, 10]","(60, 120]","(2, 4]",q3
50,blue-collar,married,unknown,no,123,yes,no,cellular,7,276,2,0,"(45, 59]","(100, 200]","(0, 10]","(240, 360]","(1, 2]",q3
56,other,married,secondary,no,445,no,no,cellular,7,59,2,0,"(45, 59]","(200, 500]","(0, 10]","(0, 60]","(1, 2]",q3
55,none,married,primary,no,173,no,no,cellular,7,168,2,0,"(45, 59]","(100, 200]","(0, 10]","(120, 240]","(1, 2]",q3
37,management,married,tertiary,no,489,yes,no,cellular,7,205,5,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(4, 6]",q3
32,management,single,tertiary,no,577,no,no,cellular,7,101,2,0,"(24, 34]","(500, 1000]","(0, 10]","(60, 120]","(1, 2]",q3
60,blue-collar,married,primary,no,3462,no,no,cellular,7,125,2,0,"(59, 100]","(3000, 5000]","(0, 10]","(120, 240]","(1, 2]",q3
32,management,married,tertiary,no,1966,no,no,cellular,7,436,4,0,"(24, 34]","(1000, 3000]","(0, 10]","(360, 600]","(2, 4]",q3
48,technician,single,secondary,no,309,no,no,cellular,7,190,2,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q3
48,blue-collar,married,secondary,no,1791,no,no,cellular,7,63,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(60, 120]","(1, 2]",q3
53,other,married,tertiary,no,20,yes,no,cellular,7,218,2,0,"(45, 59]","(0, 100]","(0, 10]","(120, 240]","(1, 2]",q3
45,other,married,tertiary,no,770,no,no,cellular,7,65,2,0,"(34, 45]","(500, 1000]","(0, 10]","(60, 120]","(1, 2]",q3
53,management,married,tertiary,no,349,no,no,cellular,7,146,2,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q3
60,services,married,tertiary,no,6557,no,no,cellular,7,214,2,0,"(59, 100]","(5000, 10000]","(0, 10]","(120, 240]","(1, 2]",q3
56,services,married,secondary,no,4719,yes,yes,cellular,7,82,4,0,"(45, 59]","(3000, 5000]","(0, 10]","(60, 120]","(2, 4]",q3
33,management,married,tertiary,no,3915,no,no,cellular,7,65,4,0,"(24, 34]","(3000, 5000]","(0, 10]","(60, 120]","(2, 4]",q3
33,management,single,tertiary,no,1308,no,no,cellular,7,194,6,0,"(24, 34]","(1000, 3000]","(0, 10]","(120, 240]","(4, 6]",q3
37,technician,married,tertiary,no,5239,no,no,cellular,7,67,2,0,"(34, 45]","(5000, 10000]","(0, 10]","(60, 120]","(1, 2]",q3
37,technician,divorced,secondary,no,5733,yes,no,cellular,7,105,4,0,"(34, 45]","(5000, 10000]","(0, 10]","(60, 120]","(2, 4]",q3
53,blue-collar,married,primary,no,1388,no,no,cellular,7,139,4,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q3
40,technician,married,secondary,no,192,no,no,cellular,7,266,2,0,"(34, 45]","(100, 200]","(0, 10]","(240, 360]","(1, 2]",q3
37,blue-collar,married,tertiary,no,359,no,yes,cellular,7,3422,2,0,"(34, 45]","(200, 500]","(0, 10]","(1200, 5000]","(1, 2]",q3
36,technician,single,secondary,no,333,no,no,cellular,7,44,2,0,"(34, 45]","(200, 500]","(0, 10]","(0, 60]","(1, 2]",q3
57,admin,married,tertiary,no,46,no,no,cellular,7,238,2,0,"(45, 59]","(0, 100]","(0, 10]","(120, 240]","(1, 2]",q3
44,management,divorced,tertiary,no,71,yes,no,cellular,7,142,2,0,"(34, 45]","(0, 100]","(0, 10]","(120, 240]","(1, 2]",q3
44,technician,married,secondary,no,1371,no,no,cellular,7,159,3,0,"(34, 45]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q3
34,management,married,tertiary,no,834,no,no,cellular,7,182,2,0,"(24, 34]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q3
55,admin,married,secondary,no,2430,yes,no,cellular,7,231,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(1, 2]",q3
51,management,married,tertiary,no,2125,no,yes,cellular,7,20,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(0, 60]","(1, 2]",q3
47,services,married,primary,no,675,no,no,cellular,7,152,2,0,"(45, 59]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q3
57,management,married,tertiary,no,320,no,no,cellular,7,76,2,0,"(45, 59]","(200, 500]","(0, 10]","(60, 120]","(1, 2]",q3
31,technician,single,secondary,no,754,no,no,cellular,7,145,2,0,"(24, 34]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q3
57,management,married,tertiary,no,4547,no,no,cellular,7,314,4,0,"(45, 59]","(3000, 5000]","(0, 10]","(240, 360]","(2, 4]",q3
41,other,married,tertiary,no,231,no,no,cellular,7,352,2,1,"(34, 45]","(200, 500]","(0, 10]","(240, 360]","(1, 2]",q3
46,admin,married,secondary,no,22,yes,no,cellular,7,414,4,0,"(45, 59]","(0, 100]","(0, 10]","(360, 600]","(2, 4]",q3
58,none,married,secondary,no,225,no,no,cellular,7,122,6,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(4, 6]",q3
35,management,married,tertiary,no,416,no,no,cellular,7,163,4,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q3
61,other,married,tertiary,no,746,no,no,cellular,7,108,4,0,"(59, 100]","(500, 1000]","(0, 10]","(60, 120]","(2, 4]",q3
33,technician,single,secondary,no,1500,no,no,cellular,7,133,4,0,"(24, 34]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q3
57,none,married,secondary,no,4490,no,no,cellular,7,101,2,0,"(45, 59]","(3000, 5000]","(0, 10]","(60, 120]","(1, 2]",q3
51,none,married,secondary,no,0,no,no,cellular,7,131,4,0,"(45, 59]","(-10000, 0]","(0, 10]","(120, 240]","(2, 4]",q3
46,technician,married,secondary,no,2098,no,no,cellular,7,110,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(60, 120]","(1, 2]",q3
35,technician,single,tertiary,no,632,no,no,cellular,7,141,1,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(0, 1]",q3
30,management,married,tertiary,no,0,no,no,cellular,7,74,1,0,"(24, 34]","(-10000, 0]","(0, 10]","(60, 120]","(0, 1]",q3
31,management,single,tertiary,no,53,yes,no,cellular,7,165,3,0,"(24, 34]","(0, 100]","(0, 10]","(120, 240]","(2, 4]",q3
31,technician,single,tertiary,no,319,no,yes,cellular,7,446,1,0,"(24, 34]","(200, 500]","(0, 10]","(360, 600]","(0, 1]",q3
59,management,divorced,tertiary,no,1002,no,no,cellular,7,201,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(1, 2]",q3
48,management,single,tertiary,no,399,no,yes,cellular,7,126,1,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(0, 1]",q3
50,technician,married,secondary,no,3176,no,no,cellular,7,670,1,1,"(45, 59]","(3000, 5000]","(0, 10]","(600, 900]","(0, 1]",q3
56,none,married,secondary,no,255,no,no,cellular,7,481,1,0,"(45, 59]","(200, 500]","(0, 10]","(360, 600]","(0, 1]",q3
55,blue-collar,married,primary,no,7303,yes,no,cellular,7,166,3,0,"(45, 59]","(5000, 10000]","(0, 10]","(120, 240]","(2, 4]",q3
46,technician,divorced,secondary,no,-824,yes,no,cellular,7,429,3,1,"(45, 59]","(-10000, 0]","(0, 10]","(360, 600]","(2, 4]",q3
33,management,married,tertiary,no,584,yes,no,cellular,7,269,3,0,"(24, 34]","(500, 1000]","(0, 10]","(240, 360]","(2, 4]",q3
56,blue-collar,married,primary,no,1214,no,yes,cellular,7,105,1,0,"(45, 59]","(1000, 3000]","(0, 10]","(60, 120]","(0, 1]",q3
31,management,married,tertiary,no,676,no,no,cellular,7,1182,1,1,"(24, 34]","(500, 1000]","(0, 10]","(900, 1200]","(0, 1]",q3
41,other,single,tertiary,no,0,no,no,cellular,7,408,1,0,"(34, 45]","(-10000, 0]","(0, 10]","(360, 600]","(0, 1]",q3
57,none,married,secondary,no,256,no,no,cellular,7,198,4,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q3
55,services,married,secondary,no,224,no,no,cellular,7,180,3,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q3
42,other,married,primary,no,83,no,yes,cellular,7,184,1,0,"(34, 45]","(0, 100]","(0, 10]","(120, 240]","(0, 1]",q3
43,management,married,tertiary,no,-334,yes,no,cellular,7,291,1,0,"(34, 45]","(-10000, 0]","(0, 10]","(240, 360]","(0, 1]",q3
52,management,divorced,tertiary,no,-803,yes,no,cellular,7,131,3,0,"(45, 59]","(-10000, 0]","(0, 10]","(120, 240]","(2, 4]",q3
45,management,married,secondary,no,724,yes,yes,cellular,7,117,1,0,"(34, 45]","(500, 1000]","(0, 10]","(60, 120]","(0, 1]",q3
40,management,divorced,tertiary,no,1038,no,no,cellular,7,162,5,0,"(34, 45]","(1000, 3000]","(0, 10]","(120, 240]","(4, 6]",q3
34,management,married,tertiary,no,2611,no,no,cellular,7,235,8,0,"(24, 34]","(1000, 3000]","(0, 10]","(120, 240]","(6, 10]",q3
49,technician,divorced,secondary,no,790,yes,no,cellular,7,324,3,0,"(45, 59]","(500, 1000]","(0, 10]","(240, 360]","(2, 4]",q3
36,technician,single,secondary,no,651,no,no,cellular,7,876,1,1,"(34, 45]","(500, 1000]","(0, 10]","(600, 900]","(0, 1]",q3
36,management,single,tertiary,no,0,yes,yes,cellular,7,122,5,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(4, 6]",q3
33,technician,single,secondary,no,-479,no,no,cellular,7,235,1,0,"(24, 34]","(-10000, 0]","(0, 10]","(120, 240]","(0, 1]",q3
31,blue-collar,married,primary,no,196,no,no,cellular,7,248,1,0,"(24, 34]","(100, 200]","(0, 10]","(240, 360]","(0, 1]",q3
33,management,married,tertiary,no,5,yes,no,unknown,7,12,1,0,"(24, 34]","(0, 100]","(0, 10]","(0, 60]","(0, 1]",q3
35,management,married,tertiary,no,15298,no,no,cellular,7,642,3,0,"(34, 45]","(10000, 200000]","(0, 10]","(600, 900]","(2, 4]",q3
44,management,married,tertiary,no,10950,yes,no,cellular,7,84,1,0,"(34, 45]","(10000, 200000]","(0, 10]","(60, 120]","(0, 1]",q3
45,technician,divorced,secondary,no,2657,no,no,cellular,7,895,3,1,"(34, 45]","(1000, 3000]","(0, 10]","(600, 900]","(2, 4]",q3
56,none,married,secondary,no,1956,no,no,cellular,7,126,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(1, 2]",q3
32,technician,single,secondary,no,554,no,no,cellular,7,520,3,0,"(24, 34]","(500, 1000]","(0, 10]","(360, 600]","(2, 4]",q3
34,technician,single,secondary,no,0,no,no,cellular,7,181,3,0,"(24, 34]","(-10000, 0]","(0, 10]","(120, 240]","(2, 4]",q3
59,services,married,primary,no,927,no,no,cellular,7,1934,2,0,"(45, 59]","(500, 1000]","(0, 10]","(1200, 5000]","(1, 2]",q3
36,management,married,tertiary,no,2813,yes,no,cellular,7,88,3,0,"(34, 45]","(1000, 3000]","(0, 10]","(60, 120]","(2, 4]",q3
50,blue-collar,married,secondary,no,283,yes,no,cellular,7,226,3,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q3
33,management,single,tertiary,no,605,no,no,cellular,7,452,3,0,"(24, 34]","(500, 1000]","(0, 10]","(360, 600]","(2, 4]",q3
48,technician,married,secondary,no,127,no,yes,cellular,7,524,5,0,"(45, 59]","(100, 200]","(0, 10]","(360, 600]","(4, 6]",q3
45,technician,married,secondary,no,760,no,no,cellular,7,95,2,0,"(34, 45]","(500, 1000]","(0, 10]","(60, 120]","(1, 2]",q3
31,management,married,secondary,no,55,no,no,cellular,7,124,3,0,"(24, 34]","(0, 100]","(0, 10]","(120, 240]","(2, 4]",q3
45,services,married,secondary,no,1181,yes,no,cellular,7,141,3,0,"(34, 45]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q3
43,technician,married,tertiary,no,5145,no,no,cellular,7,51,7,0,"(34, 45]","(5000, 10000]","(0, 10]","(0, 60]","(6, 10]",q3
32,services,married,secondary,no,3360,yes,yes,cellular,7,365,5,0,"(24, 34]","(3000, 5000]","(0, 10]","(360, 600]","(4, 6]",q3
41,management,married,tertiary,no,3831,yes,no,cellular,7,243,7,0,"(34, 45]","(3000, 5000]","(0, 10]","(240, 360]","(6, 10]",q3
32,management,single,tertiary,no,474,yes,no,cellular,7,90,3,0,"(24, 34]","(200, 500]","(0, 10]","(60, 120]","(2, 4]",q3
35,technician,married,secondary,no,374,yes,yes,telephone,7,72,5,0,"(34, 45]","(200, 500]","(0, 10]","(60, 120]","(4, 6]",q3
59,none,married,primary,no,6,no,no,cellular,7,448,3,0,"(45, 59]","(0, 100]","(0, 10]","(360, 600]","(2, 4]",q3
53,management,married,tertiary,no,1945,no,no,telephone,7,262,7,0,"(45, 59]","(1000, 3000]","(0, 10]","(240, 360]","(6, 10]",q3
32,management,single,tertiary,no,312,no,no,cellular,7,37,3,0,"(24, 34]","(200, 500]","(0, 10]","(0, 60]","(2, 4]",q3
51,admin,married,secondary,no,101,no,no,cellular,7,217,3,0,"(45, 59]","(100, 200]","(0, 10]","(120, 240]","(2, 4]",q3
36,management,single,tertiary,no,227,no,yes,cellular,7,336,4,0,"(34, 45]","(200, 500]","(0, 10]","(240, 360]","(2, 4]",q3
56,none,married,primary,no,3149,no,no,cellular,7,142,3,0,"(45, 59]","(3000, 5000]","(0, 10]","(120, 240]","(2, 4]",q3
54,services,married,primary,no,1059,no,no,cellular,7,147,3,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q3
42,technician,married,secondary,no,219,yes,yes,cellular,7,186,3,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q3
34,technician,single,secondary,no,649,no,no,cellular,7,124,3,0,"(24, 34]","(500, 1000]","(0, 10]","(120, 240]","(2, 4]",q3
45,blue-collar,married,primary,no,1192,no,no,cellular,7,260,3,0,"(34, 45]","(1000, 3000]","(0, 10]","(240, 360]","(2, 4]",q3
30,technician,married,tertiary,no,0,no,no,cellular,7,111,5,0,"(24, 34]","(-10000, 0]","(0, 10]","(60, 120]","(4, 6]",q3
46,services,married,secondary,no,678,no,no,cellular,7,96,3,0,"(45, 59]","(500, 1000]","(0, 10]","(60, 120]","(2, 4]",q3
47,blue-collar,married,primary,no,0,no,no,cellular,7,293,4,0,"(45, 59]","(-10000, 0]","(0, 10]","(240, 360]","(2, 4]",q3
33,technician,single,secondary,no,5235,no,no,cellular,7,67,3,0,"(24, 34]","(5000, 10000]","(0, 10]","(60, 120]","(2, 4]",q3
34,technician,married,secondary,no,7487,no,no,cellular,7,534,2,0,"(24, 34]","(5000, 10000]","(0, 10]","(360, 600]","(1, 2]",q3
40,technician,married,tertiary,no,162,no,no,cellular,7,256,3,0,"(34, 45]","(100, 200]","(0, 10]","(240, 360]","(2, 4]",q3
41,management,married,tertiary,no,768,no,no,cellular,7,229,3,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(2, 4]",q3
54,management,married,tertiary,no,2819,no,no,cellular,7,123,3,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q3
38,technician,married,secondary,no,740,no,no,cellular,7,259,3,0,"(34, 45]","(500, 1000]","(0, 10]","(240, 360]","(2, 4]",q3
33,technician,married,secondary,no,2376,no,no,cellular,7,278,3,0,"(24, 34]","(1000, 3000]","(0, 10]","(240, 360]","(2, 4]",q3
48,services,married,secondary,no,0,no,no,cellular,7,163,5,0,"(45, 59]","(-10000, 0]","(0, 10]","(120, 240]","(4, 6]",q3
37,management,single,tertiary,no,171,yes,yes,cellular,7,250,3,0,"(34, 45]","(100, 200]","(0, 10]","(240, 360]","(2, 4]",q3
50,blue-collar,married,primary,no,506,yes,no,telephone,7,430,4,0,"(45, 59]","(500, 1000]","(0, 10]","(360, 600]","(2, 4]",q3
33,technician,divorced,secondary,no,801,no,no,cellular,7,341,5,1,"(24, 34]","(500, 1000]","(0, 10]","(240, 360]","(4, 6]",q3
51,other,married,primary,no,1138,no,no,cellular,7,265,3,0,"(45, 59]","(1000, 3000]","(0, 10]","(240, 360]","(2, 4]",q3
49,blue-collar,married,primary,no,2316,no,no,telephone,7,35,4,0,"(45, 59]","(1000, 3000]","(0, 10]","(0, 60]","(2, 4]",q3
55,technician,married,tertiary,no,1097,yes,no,cellular,7,191,4,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q3
56,blue-collar,married,primary,no,0,no,no,cellular,7,152,6,0,"(45, 59]","(-10000, 0]","(0, 10]","(120, 240]","(4, 6]",q3
56,none,married,secondary,no,654,no,yes,cellular,7,93,4,0,"(45, 59]","(500, 1000]","(0, 10]","(60, 120]","(2, 4]",q3
34,management,married,tertiary,no,5334,no,no,cellular,7,385,4,0,"(24, 34]","(5000, 10000]","(0, 10]","(360, 600]","(2, 4]",q3
37,management,single,tertiary,no,410,no,no,cellular,7,542,3,0,"(34, 45]","(200, 500]","(0, 10]","(360, 600]","(2, 4]",q3
32,management,married,tertiary,no,183,yes,no,cellular,7,112,3,0,"(24, 34]","(100, 200]","(0, 10]","(60, 120]","(2, 4]",q3
33,technician,married,secondary,no,6419,no,no,cellular,7,419,3,0,"(24, 34]","(5000, 10000]","(0, 10]","(360, 600]","(2, 4]",q3
30,technician,single,secondary,no,0,no,no,cellular,7,82,3,0,"(24, 34]","(-10000, 0]","(0, 10]","(60, 120]","(2, 4]",q3
34,technician,married,tertiary,no,555,yes,no,cellular,7,144,18,0,"(24, 34]","(500, 1000]","(0, 10]","(120, 240]","(10, 20]",q3
43,management,married,tertiary,no,248,no,no,cellular,7,229,4,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q3
53,services,married,secondary,no,1713,yes,no,cellular,7,160,3,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q3
52,admin,married,secondary,no,5122,no,yes,cellular,7,218,7,0,"(45, 59]","(5000, 10000]","(0, 10]","(120, 240]","(6, 10]",q3
34,none,married,tertiary,no,0,no,no,cellular,8,201,6,0,"(24, 34]","(-10000, 0]","(0, 10]","(120, 240]","(4, 6]",q3
48,admin,married,secondary,no,2,no,no,cellular,8,152,6,0,"(45, 59]","(0, 100]","(0, 10]","(120, 240]","(4, 6]",q3
48,blue-collar,married,primary,no,174,yes,yes,cellular,8,36,8,0,"(45, 59]","(100, 200]","(0, 10]","(0, 60]","(6, 10]",q3
52,technician,divorced,secondary,no,5102,no,no,cellular,8,117,2,0,"(45, 59]","(5000, 10000]","(0, 10]","(60, 120]","(1, 2]",q3
37,technician,single,secondary,no,3,yes,no,cellular,8,90,5,0,"(34, 45]","(0, 100]","(0, 10]","(60, 120]","(4, 6]",q3
47,other,married,secondary,no,231,no,no,cellular,8,88,2,0,"(45, 59]","(200, 500]","(0, 10]","(60, 120]","(1, 2]",q3
53,management,married,tertiary,no,2327,no,no,cellular,8,94,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(60, 120]","(1, 2]",q3
33,management,married,tertiary,no,2126,no,no,cellular,8,174,2,0,"(24, 34]","(1000, 3000]","(0, 10]","(120, 240]","(1, 2]",q3
32,technician,single,tertiary,no,449,no,no,cellular,8,231,2,0,"(24, 34]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q3
31,other,single,secondary,no,37,no,no,cellular,8,73,2,0,"(24, 34]","(0, 100]","(0, 10]","(60, 120]","(1, 2]",q3
35,management,married,tertiary,no,-4,no,no,cellular,8,129,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q3
30,services,single,tertiary,no,1785,no,no,cellular,8,108,2,0,"(24, 34]","(1000, 3000]","(0, 10]","(60, 120]","(1, 2]",q3
41,technician,married,tertiary,no,1517,no,no,cellular,8,193,3,1,"(34, 45]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q3
47,management,married,secondary,no,7,no,no,cellular,8,175,2,0,"(45, 59]","(0, 100]","(0, 10]","(120, 240]","(1, 2]",q3
